SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
O=C(Cn1c(C(=O)Nc2ccc(N3CCOCC3=O)cc2)nc2c(C(=O)O)cccc21)Nc1ccc(Cl)cn1,470.1833164,False,112.38,False,3.0316,True,False
O=C(O)c1ccc2c(c1)cc(C(=O)NC1CCN(c3ccccn3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,513.2142822,False,108.72,False,3.3021,True,False
O=C(CN1CCN(C(=O)c2nc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1)N1CCCC1,575.1427741,False,109.47,False,5.0336,False,False
COC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CCc3ccc(Cl)cc3)c2c1,601.2601868,False,108.53,False,4.5065,False,False
COc1ccc(-c2ccc(C(=O)N3CCC(c4cccc(C(=N)N)c4)CC3)cc2)cn1,552.0902003,False,89.08,False,5.9017,False,False
COC(=O)c1ccc2c(c1)c(C(=O)Nc1ccc(N3CCOCC3=O)cc1)nn2Cc1cc(-c2ccc(Cl)s2)on1,576.1380231,False,125.52,False,3.8407,True,False
CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)N(C)CCO)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,528.2251812,False,110.61,False,3.3512,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(C)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,530.2408313,False,108.8,False,2.6403,True,False
O=C(c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCN(Cc2ccncc2)CC1,539.3147922,False,46.94,True,6.53042,False,False
CC(C)N1CCC(NC(=O)c2cn(Cc3cc(-c4ccc(Cl)s4)on3)c(C3CC3)n2)CC1,485.1942154,False,114.27,False,2.7296,True,False
CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,542.2408313,False,110.61,False,3.489,True,False
